date,sp500,nikkei225,hangseng
2021-02-18,3913.97,30236.09,30595.27
2021-02-19,3906.71,30017.92,30644.73
2021-02-22,3876.5,30156.03,30319.83
2021-02-23,3881.37,,30632.64
2021-02-24,3925.43,29671.7,29718.24
2021-02-25,3829.34,30168.27,30074.17
2021-02-26,3811.15,28966.01,28980.21
2021-03-01,3901.82,29663.5,29452.57
2021-03-02,3870.29,29408.17,29095.86
2021-03-03,3819.72,29559.1,29880.42
2021-03-04,3768.47,28930.11,29236.79
2021-03-05,3841.94,28864.32,29098.29
2021-03-08,3821.35,28743.25,28540.83
2021-03-09,3875.44,29027.94,28773.23
2021-03-10,3898.81,29036.56,28907.52
2021-03-11,3939.34,29211.64,29385.61
2021-03-12,3943.34,29717.83,28739.72
2021-03-15,3968.94,29766.97,28833.76
2021-03-16,3962.71,29921.09,29027.69
2021-03-17,3974.12,29914.33,29034.12
2021-03-18,3915.46,30216.75,29405.72
2021-03-19,3913.1,29792.05,28990.94
2021-03-22,3940.59,29174.15,28885.34
2021-03-23,3910.52,28995.92,28497.38
2021-03-24,3889.14,28405.52,27918.14
2021-03-25,3909.52,28729.88,27899.61
2021-03-26,3974.54,29176.7,28336.43
2021-03-29,3971.09,29384.52,28338.3
2021-03-30,3958.55,29432.7,28577.5
2021-03-31,3972.89,29178.8,28378.35
2021-04-01,4019.87,29388.87,28938.74
2021-04-05,4077.91,30089.25,
2021-04-06,4073.94,29696.63,
2021-04-07,4079.95,29730.79,28674.8
2021-04-08,4097.17,29708.98,29008.07
2021-04-09,4128.8,29768.06,28698.8
2021-04-12,4127.99,29538.73,28453.28
2021-04-13,4141.59,29751.61,28497.25
2021-04-14,4124.66,29620.99,28900.83
2021-04-15,4170.42,29642.69,28793.14
2021-04-16,4185.47,29683.37,28969.71
2021-04-19,4163.26,29685.37,29106.15
2021-04-20,4134.94,29100.38,29135.73
2021-04-21,4173.42,28508.55,28621.92
2021-04-22,4134.98,29188.17,28755.34
2021-04-23,4180.17,29020.63,29078.75
2021-04-26,4187.62,29126.23,28952.83
2021-04-27,4186.72,28991.89,28941.54
2021-04-28,4183.18,29053.97,29071.34
2021-04-29,4211.47,,29303.26
2021-04-30,4181.17,28812.63,28724.88
2021-05-03,4192.66,,28357.54
2021-05-04,4164.66,,28557.14
2021-05-05,4167.59,,28417.98
2021-05-06,4201.62,29331.37,28637.46
2021-05-07,4232.6,29357.82,28610.65
2021-05-10,4188.43,29518.34,28595.66
2021-05-11,4152.1,28608.59,28013.81
2021-05-12,4063.04,28147.51,28231.04
2021-05-13,4112.5,27448.01,27718.67
2021-05-14,4173.85,28084.47,28027.57
2021-05-17,4163.29,27824.83,28194.09
2021-05-18,4127.83,28406.84,28593.81
2021-05-19,4115.68,28044.45,
2021-05-20,4159.12,28098.25,28450.29
2021-05-21,4155.86,28317.83,28458.44
2021-05-24,4197.05,28364.61,28412.26
2021-05-25,4188.13,28553.98,28910.86
2021-05-26,4195.99,28642.19,29166.01
2021-05-27,4200.88,28549.01,29113.2
2021-05-28,4204.11,29149.41,29124.41
2021-06-01,4202.04,28814.34,29468.0
2021-06-02,4208.12,28946.14,29297.62
2021-06-03,4192.85,29058.11,28966.03
2021-06-04,4229.89,28941.52,28918.1
2021-06-07,4226.52,29019.24,28787.28
2021-06-08,4227.26,28963.56,28781.38
2021-06-09,4219.55,28860.8,28742.63
2021-06-10,4239.18,28958.56,28738.88
2021-06-11,4247.44,28948.73,28842.13
2021-06-14,4255.15,29161.8,
2021-06-15,4246.59,29441.3,28638.53
2021-06-16,4223.7,29291.01,28436.84
2021-06-17,4221.86,29018.33,28558.59
2021-06-18,4166.45,28964.08,28801.27
2021-06-21,4224.79,28010.93,28489.0
2021-06-22,4246.44,28884.13,28309.76
2021-06-23,4241.84,28874.89,28817.07
2021-06-24,4266.49,28875.23,28882.46
2021-06-25,4280.7,29066.18,29288.22
2021-06-28,4290.61,29048.02,29268.3
2021-06-29,4291.8,28812.61,28994.1
2021-06-30,4297.5,28791.53,28827.95
2021-07-01,4319.94,28707.04,
2021-07-02,4352.34,28783.28,28310.42
2021-07-06,4343.54,28643.21,28072.86
2021-07-07,4358.13,28366.95,27960.62
2021-07-08,4320.82,28118.03,27153.13
2021-07-09,4369.55,27940.42,27344.54
2021-07-12,4384.63,28569.02,27515.24
2021-07-13,4369.21,28718.24,27963.41
2021-07-14,4374.3,28608.49,27787.46
2021-07-15,4360.03,28279.09,27996.27
2021-07-16,4327.16,28003.08,28004.68
2021-07-19,4258.49,27652.74,27489.78
2021-07-20,4323.06,27388.16,27259.25
2021-07-21,4358.69,27548.0,27224.58
2021-07-22,4367.48,,27723.84
2021-07-23,4411.79,,27321.98
2021-07-26,4422.3,27833.29,26192.32
2021-07-27,4401.46,27970.22,25086.43
2021-07-28,4400.64,27581.66,25473.88
2021-07-29,4419.15,27782.42,26315.32
2021-07-30,4395.26,27283.59,25961.03
2021-08-02,4387.16,27781.02,26235.8
2021-08-03,4423.15,27641.83,26194.82
2021-08-04,4402.66,27584.08,26426.55
2021-08-05,4429.1,27728.12,26204.69
2021-08-06,4436.52,27820.04,26179.4
2021-08-09,4432.35,,26283.4
2021-08-10,4436.75,27888.15,26605.62
2021-08-11,4442.41,28070.51,26660.16
2021-08-12,4460.83,28015.02,26517.82
2021-08-13,4468.0,27977.15,26391.62
2021-08-16,4479.71,27523.19,26181.46
2021-08-17,4448.08,27424.47,25745.87
2021-08-18,4400.27,27585.91,25867.01
2021-08-19,4405.8,27281.17,25316.33
2021-08-20,4441.67,27013.25,24849.72
2021-08-23,4479.53,27494.24,25109.59
2021-08-24,4486.23,27732.1,25727.92
2021-08-25,4496.19,27724.8,25693.95
2021-08-26,4470.0,27742.29,25415.69
2021-08-27,4509.37,27641.14,25407.89
2021-08-30,4528.79,27789.29,25539.54
2021-08-31,4522.68,28089.54,25878.99
2021-09-01,4524.09,28451.02,26028.29
2021-09-02,4536.95,28543.51,26090.43
2021-09-03,4535.43,29128.11,25901.99
2021-09-07,4520.03,29916.14,26353.63
2021-09-08,4514.07,30181.21,26320.93
2021-09-09,4493.28,30008.19,25716.0
2021-09-10,4458.58,30381.84,26205.91
2021-09-13,4468.73,30447.37,25813.81
2021-09-14,4443.05,30670.1,25502.23
2021-09-15,4480.7,30511.71,25033.21
2021-09-16,4473.75,30323.34,24667.85
2021-09-17,4432.99,30500.05,24920.76
2021-09-20,4357.73,,24099.14
2021-09-21,4354.19,29839.71,24221.54
2021-09-22,4395.64,29639.4,
2021-09-23,4448.98,,24510.98
2021-09-24,4455.48,30248.81,24192.16
2021-09-27,4443.11,30240.06,24208.78
2021-09-28,4352.63,30183.96,24500.39
2021-09-29,4359.46,29544.29,24663.5
2021-09-30,4307.54,29452.66,24575.64
2021-10-01,4357.04,28771.07,
2021-10-04,4300.46,28444.89,24036.37
2021-10-05,4345.72,27822.12,24104.15
2021-10-06,4363.55,27528.87,23966.49
2021-10-07,4399.76,27678.21,24701.73
2021-10-08,4391.34,28048.94,24837.85
2021-10-11,4361.19,28498.2,25325.09
2021-10-12,4350.65,28230.61,24962.59
2021-10-13,4363.8,28140.28,
2021-10-14,4438.26,28550.93,
2021-10-15,4471.37,29068.63,25330.96
2021-10-18,4486.46,29025.46,25409.75
2021-10-19,4519.63,29215.52,25787.21
2021-10-20,4536.19,29255.55,26136.02
2021-10-21,4549.78,28708.58,26017.53
2021-10-22,4544.9,28804.85,26126.93
2021-10-25,4566.48,28600.41,26132.03
2021-10-26,4574.79,29106.01,26038.27
2021-10-27,4551.68,29098.24,25628.74
2021-10-28,4596.42,28820.09,25555.73
2021-10-29,4605.38,28892.69,25377.24
2021-11-01,4613.67,29647.08,25154.32
2021-11-02,4630.65,29520.9,25099.67
2021-11-03,4660.57,,25024.75
2021-11-04,4680.06,29794.37,25225.19
2021-11-05,4697.53,29611.57,24870.51
2021-11-08,4701.7,29507.05,24763.77
2021-11-09,4685.25,29285.46,24813.13
2021-11-10,4646.71,29106.78,24996.14
2021-11-11,4649.27,29277.86,25247.99
2021-11-12,4682.85,29609.97,25327.97
2021-11-15,4682.8,29776.8,25390.91
2021-11-16,4700.9,29808.12,25713.78
2021-11-17,4688.67,29688.33,25650.08
2021-11-18,4704.54,29598.66,25319.72
2021-11-19,4697.96,29745.87,25049.97
2021-11-22,4682.94,29774.11,24951.34
2021-11-23,4690.7,,24651.58
2021-11-24,4701.46,29302.66,24685.5
2021-11-26,4594.62,28751.62,24080.52
2021-11-29,4655.27,28283.92,23852.24
2021-11-30,4567.0,27821.76,23475.26
2021-12-01,4513.04,27935.62,23658.92
2021-12-02,4577.1,27753.37,23788.93
2021-12-03,4538.43,28029.57,23766.69
2021-12-06,4591.67,27927.37,23349.38
2021-12-07,4686.75,28455.6,23983.66
2021-12-08,4701.21,28860.62,23996.87
2021-12-09,4667.45,28725.47,24254.86
2021-12-10,4712.02,28437.77,23995.72
2021-12-13,4668.97,28640.49,23954.58
2021-12-14,4634.09,28432.64,23635.95
2021-12-15,4709.85,28459.72,23420.76
2021-12-16,4668.67,29066.32,23475.5
2021-12-17,4620.64,28545.68,23192.63
2021-12-20,4568.02,27937.81,22744.86
2021-12-21,4649.23,28517.59,22971.33
2021-12-22,4696.56,28562.21,23102.33
2021-12-23,4725.79,28798.37,23193.64
2021-12-27,4791.19,28676.46,
2021-12-28,4786.35,29069.16,23280.56
2021-12-29,4793.06,28906.88,23086.54
2021-12-30,4778.73,28791.71,23112.01
2021-12-31,4766.18,,23397.67
2022-01-03,4796.56,,23274.75
2022-01-04,4793.54,29301.79,23289.84
2022-01-05,4700.58,29332.16,22907.25
2022-01-06,4696.05,28487.87,23072.86
2022-01-07,4677.03,28478.56,23493.38
2022-01-10,4670.29,,23746.54
2022-01-11,4713.07,28222.48,23739.06
2022-01-12,4726.35,28765.66,24402.17
2022-01-13,4659.03,28489.13,24429.77
2022-01-14,4662.85,28124.28,24383.32
2022-01-18,4577.11,28257.25,24112.78
2022-01-19,4532.76,27467.23,24127.85
2022-01-20,4482.73,27772.93,24952.35
2022-01-21,4397.94,27522.26,24965.55
2022-01-24,4410.13,27588.37,24656.46
2022-01-25,4356.45,27131.34,24243.61
2022-01-26,4349.93,27011.33,24289.9
2022-01-27,4326.51,26170.3,23807.0
2022-01-28,4431.85,26717.34,23550.08
2022-01-31,4515.55,27001.98,23802.26
2022-02-01,4546.54,27078.48,
2022-02-02,4589.38,27533.6,
2022-02-03,4477.44,27241.31,
2022-02-04,4500.53,27439.99,24573.29
2022-02-07,4483.87,27248.87,24579.55
2022-02-08,4521.54,27284.52,24329.49
2022-02-09,4587.18,27579.87,24829.99
2022-02-10,4504.08,27696.08,24924.35
2022-02-11,4418.64,,24906.66
2022-02-14,4401.67,27079.59,24556.57
2022-02-15,4471.07,26865.19,24355.71
2022-02-16,4475.01,27460.4,24718.9
2022-02-17,4380.26,27232.87,24792.77
2022-02-18,4348.87,27122.07,24327.71
2022-02-22,4304.76,26449.61,23520.0
2022-02-23,4225.5,,23660.28
2022-02-24,4288.7,25970.82,22901.56
2022-02-25,4384.65,26476.5,22767.18
2022-02-28,4373.94,26526.82,22713.02
2022-03-01,4306.26,26844.72,22761.71
2022-03-02,4386.54,26393.03,22343.92
2022-03-03,4363.49,26577.27,22467.34
2022-03-04,4328.87,25985.47,21905.29
2022-03-07,4201.09,25221.41,21057.63
2022-03-08,4170.7,24790.95,20765.87
2022-03-09,4277.88,24717.53,20627.71
2022-03-10,4259.52,25690.4,20890.26
2022-03-11,4204.31,25162.78,20553.79
2022-03-14,4173.11,25307.85,19531.66
2022-03-15,4262.45,25346.48,18415.08
2022-03-16,4357.86,25762.01,20087.5
2022-03-17,4411.67,26652.89,21501.23
2022-03-18,4463.12,26827.43,21412.4
2022-03-21,4461.18,,21221.34
2022-03-22,4511.61,27224.11,21889.28
2022-03-23,4456.24,28040.16,22154.08
2022-03-24,4520.16,28110.39,21945.95
2022-03-25,4543.06,28149.84,21404.88
2022-03-28,4575.52,27943.89,21684.97
2022-03-29,4631.6,28252.42,21927.63
2022-03-30,4602.45,28027.25,22232.03
2022-03-31,4530.41,27821.43,21996.85
2022-04-01,4545.86,27665.98,22039.55
2022-04-04,4582.64,27736.47,22502.31
2022-04-05,4525.12,27787.98,
2022-04-06,4481.15,27350.3,22080.52
2022-04-07,4500.21,26888.57,21808.98
2022-04-08,4488.28,26985.8,21872.01
2022-04-11,4412.53,26821.52,21208.3
2022-04-12,4397.45,26334.98,21319.13
2022-04-13,4446.59,26843.49,21374.37
2022-04-14,4392.59,27172.0,21518.08
2022-04-18,4391.69,26799.71,
2022-04-19,4462.21,26985.09,21027.76
2022-04-20,4459.45,27217.85,20944.67
2022-04-21,4393.66,27553.06,20682.22
2022-04-22,4271.78,27105.26,20638.52
2022-04-25,4296.12,26590.78,19869.34
2022-04-26,4175.2,26700.11,19934.71
2022-04-27,4183.96,26386.63,19946.36
2022-04-28,4287.5,26847.9,20276.17
2022-04-29,4131.93,,21089.39
2022-05-02,4155.38,26818.53,
2022-05-03,4175.48,,21101.89
2022-05-04,4300.17,,20869.52
2022-05-05,4146.87,,20793.4
2022-05-06,4123.34,27003.56,20001.96
2022-05-09,3991.24,26319.34,
2022-05-10,4001.05,26167.1,19633.69
2022-05-11,3935.18,26213.64,19824.57
2022-05-12,3930.08,25748.72,19380.34
2022-05-13,4023.89,26427.65,19898.77
2022-05-16,4008.01,26547.05,19950.21
2022-05-17,4088.85,26659.75,20602.52
2022-05-18,3923.68,26911.2,20644.28
2022-05-19,3900.79,26402.84,20120.68
2022-05-20,3901.36,26739.03,20717.24
2022-05-23,3973.75,27001.52,20470.06
2022-05-24,3941.48,26748.14,20112.1
2022-05-25,3978.73,26677.8,20171.27
2022-05-26,4057.84,26604.84,20116.2
2022-05-27,4158.24,26781.68,20697.36
2022-05-31,4132.15,27279.8,21415.2
2022-06-01,4101.23,27457.89,21294.94
2022-06-02,4176.82,27413.88,21082.13
2022-06-03,4108.54,27761.57,
2022-06-06,4121.43,27915.89,21653.9
2022-06-07,4160.68,27943.95,21531.67
2022-06-08,4115.77,28234.29,22014.59
2022-06-09,4017.82,28246.53,21869.05
2022-06-10,3900.86,27824.29,21806.18
2022-06-13,3749.63,26987.44,21067.58
2022-06-14,3735.48,26629.86,21067.99
2022-06-15,3789.99,26326.16,21308.21
2022-06-16,3666.77,26431.2,20845.43
2022-06-17,3674.84,25963.0,21075.0
2022-06-21,3764.79,26246.31,21559.59
2022-06-22,3759.89,26149.55,21008.34
2022-06-23,3795.73,26171.25,21273.87
2022-06-24,3911.74,26491.97,21719.06
2022-06-27,3900.11,26871.27,22229.52
2022-06-28,3821.55,27049.47,22418.97
2022-06-29,3818.83,26804.6,21996.89
2022-06-30,3785.38,26393.04,21859.79
2022-07-01,3825.33,25935.62,
2022-07-05,3831.39,26423.47,21853.07
2022-07-06,3845.08,26107.65,21586.66
2022-07-07,3902.62,26490.53,21643.58
2022-07-08,3899.38,26517.19,21725.78
2022-07-11,3854.43,26812.3,21124.2
2022-07-12,3818.8,26336.66,20844.74
2022-07-13,3801.78,26478.77,20797.95
2022-07-14,3790.38,26643.39,20751.21
2022-07-15,3863.16,26788.47,20297.72
2022-07-18,3830.85,,20846.18
2022-07-19,3936.69,26961.68,20661.06
2022-07-20,3959.9,27680.26,20890.22
2022-07-21,3998.95,27803.0,20574.63
2022-07-22,3961.63,27914.66,20609.14
2022-07-25,3966.84,27699.25,20562.94
2022-07-26,3921.05,27655.21,20905.88
2022-07-27,4023.61,27715.75,20670.04
2022-07-28,4072.43,27815.48,20622.68
2022-07-29,4130.29,27801.64,20156.51
2022-08-01,4118.63,27993.35,20165.84
2022-08-02,4091.19,27594.73,19689.21
2022-08-03,4155.17,27741.9,19767.09
2022-08-04,4151.94,27932.2,20174.04
2022-08-05,4145.19,28175.87,20201.94
2022-08-08,4140.06,28249.24,20045.77
2022-08-09,4122.47,27999.96,20003.44
2022-08-10,4210.24,27819.33,19610.84
2022-08-11,4207.27,,20082.43
2022-08-12,4280.15,28546.98,20175.62
2022-08-15,4297.14,28871.78,20040.86
2022-08-16,4305.2,28868.91,19830.52
2022-08-17,4274.04,29222.77,19922.45
2022-08-18,4283.74,28942.14,19763.91
2022-08-19,4228.48,28930.33,19773.03
2022-08-22,4137.99,28794.5,19656.98
2022-08-23,4128.73,28452.75,19503.25
2022-08-24,4140.77,28313.47,19268.74
2022-08-25,4199.12,28479.01,19968.38
2022-08-26,4057.66,28641.38,20170.04
2022-08-29,4030.61,27878.96,20023.22
2022-08-30,3986.16,28195.58,19949.03
2022-08-31,3955.0,28091.53,19954.39
2022-09-01,3966.85,27661.47,19597.31
2022-09-02,3924.26,27650.84,19452.09
2022-09-06,3908.19,27626.51,19202.73
2022-09-07,3979.87,27430.3,19044.3
2022-09-08,4006.18,28065.28,18854.62
2022-09-09,4067.36,28214.75,19362.25
2022-09-12,4110.41,28542.11,
2022-09-13,3932.69,28614.63,19326.86
2022-09-14,3946.01,27818.62,18847.1
2022-09-15,3901.35,27875.91,18930.38
2022-09-16,3873.33,27567.65,18761.69
2022-09-19,3899.89,,18565.97
2022-09-20,3855.93,27688.42,18781.42
2022-09-21,3789.93,27313.13,18444.62
2022-09-22,3757.99,27153.83,18147.95
2022-09-23,3693.23,,17933.27
2022-09-26,3655.04,26431.55,17855.14
2022-09-27,3647.29,26571.87,17860.31
2022-09-28,3719.04,26173.98,17250.88
2022-09-29,3640.47,26422.05,17165.87
2022-09-30,3585.62,25937.21,17222.83
2022-10-03,3678.43,26215.79,17079.51
2022-10-04,3790.93,26992.21,
2022-10-05,3783.28,27120.53,18087.97
2022-10-06,3744.52,27311.3,18012.15
2022-10-07,3639.66,27116.11,17740.05
2022-10-10,3612.39,,17216.66
2022-10-11,3588.84,26401.25,16832.36
2022-10-12,3577.03,26396.83,16701.03
2022-10-13,3669.91,26237.42,16389.11
2022-10-14,3583.07,27090.76,16587.69
2022-10-17,3677.95,26775.79,16612.9
2022-10-18,3719.98,27156.14,16914.58
2022-10-19,3695.16,27257.38,16511.28
2022-10-20,3665.78,27006.96,16280.22
2022-10-21,3752.75,26890.58,16211.12
2022-10-24,3797.34,26974.9,15180.69
2022-10-25,3859.11,27250.28,15165.59
2022-10-26,3830.6,27431.84,15317.67
2022-10-27,3807.3,27345.24,15427.94
2022-10-28,3901.06,27105.2,14863.06
2022-10-31,3871.98,27587.46,14687.02
2022-11-01,3856.1,27678.92,15455.27
2022-11-02,3759.69,27663.39,15827.17
2022-11-03,3719.89,,15339.49
2022-11-04,3770.55,27199.74,16161.14
2022-11-07,3806.8,27527.64,16595.91
2022-11-08,3828.11,27872.11,16557.31
2022-11-09,3748.57,27716.43,16358.52
2022-11-10,3956.37,27446.1,16081.04
2022-11-11,3992.93,28263.57,17325.66
2022-11-14,3957.25,27963.47,17619.71
2022-11-15,3991.73,27990.17,18343.12
2022-11-16,3958.79,28028.3,18256.48
2022-11-17,3946.56,27930.57,18045.66
2022-11-18,3965.34,27899.77,17992.54
2022-11-21,3949.94,27944.79,17655.91
2022-11-22,4003.58,28115.74,17424.41
2022-11-23,4027.26,,17523.81
2022-11-25,4026.12,28283.03,17573.58
2022-11-28,3963.94,28162.83,17297.94
2022-11-29,3957.63,28027.84,18204.68
2022-11-30,4080.11,27968.99,18597.23
2022-12-01,4076.57,28226.08,18736.44
2022-12-02,4071.7,27777.9,18675.35
2022-12-05,3998.84,27820.4,19518.29
2022-12-06,3941.26,27885.87,19441.18
2022-12-07,3933.92,27686.4,18814.82
2022-12-08,3963.51,27574.43,19450.23
2022-12-09,3934.38,27901.01,19900.87
2022-12-12,3990.56,27842.33,19463.63
2022-12-13,4019.65,27954.85,19596.2
2022-12-14,3995.32,28156.21,19673.45
2022-12-15,3895.75,28051.7,19368.59
2022-12-16,3852.36,27527.12,19450.67
2022-12-19,3817.66,27237.64,19352.81
2022-12-20,3821.62,26568.03,19094.8
2022-12-21,3878.44,26387.72,19160.49
2022-12-22,3822.39,26507.87,19679.22
2022-12-23,3844.82,26235.25,19593.06
2022-12-27,3829.25,26447.87,
2022-12-28,3783.22,26340.5,19898.91
2022-12-29,3849.28,26093.67,19741.14
2022-12-30,3839.5,26094.5,19781.41
2023-01-03,3824.14,,20145.29
2023-01-04,3852.97,25716.86,20793.11
2023-01-05,3808.1,25820.8,21052.17
2023-01-06,3895.08,25973.85,20991.64
2023-01-09,3892.09,,21388.34
2023-01-10,3919.25,26175.56,21331.46
2023-01-11,3969.61,26446.0,21436.05
2023-01-12,3983.17,26449.82,21514.1
2023-01-13,3999.09,26119.52,21738.66
2023-01-17,3990.97,26138.68,21577.64
2023-01-18,3928.86,26791.12,21678.0
2023-01-19,3898.85,26405.23,21650.98
2023-01-20,3972.61,26553.53,22044.65
2023-01-23,4019.81,26906.04,
2023-01-24,4016.95,27299.19,
2023-01-25,4016.22,27395.01,
2023-01-26,4060.43,27362.75,22566.78
2023-01-27,4070.56,27382.56,22688.9
2023-01-30,4017.77,27433.4,22069.73
2023-01-31,4076.6,27327.11,21842.33
2023-02-01,4119.21,27346.88,22072.18
2023-02-02,4179.76,27402.05,21958.36
2023-02-03,4136.48,27509.46,21660.47
2023-02-06,4111.08,27693.65,21222.16
2023-02-07,4164.0,27685.47,21298.7
2023-02-08,4117.86,27606.46,21283.52
2023-02-09,4081.5,27584.35,21624.36
2023-02-10,4090.46,27670.98,21190.42
2023-02-13,4137.29,27427.32,21164.42
2023-02-14,4136.13,27602.77,21113.76
2023-02-15,4147.6,27501.86,20812.17
2023-02-16,4090.41,27696.44,20987.67
2023-02-17,4079.09,27513.13,20719.81
2023-02-21,3997.34,27473.1,20529.49
2023-02-22,3991.05,27104.32,20423.84
2023-02-23,4012.32,,20351.35
2023-02-24,3970.04,27453.48,20010.04
2023-02-27,3982.24,27423.96,19943.51
2023-02-28,3970.15,27445.56,19785.94
2023-03-01,3951.39,27516.53,20619.71
2023-03-02,3981.35,27498.87,20429.46
2023-03-03,4045.64,27927.47,20567.54
2023-03-06,4048.42,28237.78,20603.19
2023-03-07,3986.37,28309.16,20534.48
2023-03-08,3992.01,28444.19,20051.25
2023-03-09,3918.32,28623.15,19925.74
2023-03-10,3861.59,28143.97,19319.92
2023-03-13,3855.76,27832.96,19695.97
2023-03-14,3919.29,27222.04,19247.96
2023-03-15,3891.93,27229.48,19539.87
2023-03-16,3960.28,27010.61,19203.91
2023-03-17,3916.64,27333.79,19518.59
2023-03-20,3951.57,26945.67,19000.71
2023-03-21,4002.87,,19258.76
2023-03-22,3936.97,27466.61,19591.43
2023-03-23,3948.72,27419.61,20049.64
2023-03-24,3970.99,27385.25,19915.68
2023-03-27,3977.53,27476.87,19567.69
2023-03-28,3971.27,27518.25,19784.65
2023-03-29,4027.81,27883.78,20192.4
2023-03-30,4050.83,27782.93,20309.13
2023-03-31,4109.31,28041.48,20400.11
2023-04-03,4124.51,28188.15,20409.18
2023-04-04,4100.6,28287.42,20274.59
2023-04-05,4090.38,27813.26,
2023-04-06,4105.02,27472.63,20331.2
2023-04-10,4109.11,27633.66,
2023-04-11,4108.94,27923.37,20485.24
2023-04-12,4091.95,28082.7,20309.86
2023-04-13,4146.22,28156.97,20344.48
2023-04-14,4137.64,28493.47,20438.81
2023-04-17,4151.32,28514.78,20782.45
2023-04-18,4154.87,28658.83,20650.51
2023-04-19,4154.52,28606.76,20367.76
2023-04-20,4129.79,28657.57,20396.97
2023-04-21,4133.52,28564.37,20075.73
2023-04-24,4137.04,28593.52,19959.94
2023-04-25,4071.63,28620.07,19617.88
2023-04-26,4055.99,28416.47,19757.27
2023-04-27,4135.35,28457.68,19840.28
2023-04-28,4169.48,28856.44,19894.57
2023-05-01,4167.87,29123.18,
2023-05-02,4119.58,29157.95,19933.81
2023-05-03,4090.75,,19699.16
2023-05-04,4061.22,,19948.73
2023-05-05,4136.25,,20049.31
2023-05-08,4138.12,28949.88,20297.03
2023-05-09,4119.17,29242.82,19867.58
2023-05-10,4137.64,29122.18,19762.2
2023-05-11,4130.62,29126.72,19743.79
2023-05-12,4124.08,29388.3,19627.24
2023-05-15,4136.28,29626.34,19971.13
2023-05-16,4109.9,29842.99,19978.25
2023-05-17,4158.77,30093.59,19560.57
2023-05-18,4198.05,30573.93,19727.25
2023-05-19,4191.98,30808.35,19450.57
2023-05-22,4192.63,31086.82,19678.17
2023-05-23,4145.58,30957.77,19431.25
2023-05-24,4115.24,30682.68,19115.93
2023-05-25,4151.28,30801.13,18746.92
2023-05-26,4205.45,30916.31,
2023-05-30,4205.52,31328.16,18595.78
2023-05-31,4179.83,30887.88,18234.27
2023-06-01,4221.02,31148.01,18216.91
2023-06-02,4282.37,31524.22,18949.94
2023-06-05,4273.79,32217.43,19108.5
2023-06-06,4283.85,32506.78,19099.28
2023-06-07,4267.52,31913.74,19252.0
2023-06-08,4293.93,31641.27,19299.18
2023-06-09,4298.86,32265.17,19389.95
2023-06-12,4338.93,32434.0,19404.31
2023-06-13,4369.01,33018.65,19521.42
2023-06-14,4372.59,33502.42,19408.42
2023-06-15,4425.84,33485.49,19828.92
2023-06-16,4409.59,33706.08,20040.37
2023-06-20,4388.71,33388.91,19607.08
2023-06-21,4365.69,33575.14,19218.35
2023-06-22,4381.89,33264.88,
2023-06-23,4348.33,32781.54,18889.97
2023-06-26,4328.82,32698.81,18794.13
2023-06-27,4378.41,32538.33,19148.13
2023-06-28,4376.86,33193.99,19172.05
2023-06-29,4396.44,33234.14,18934.36
2023-06-30,4450.38,33189.04,18916.43
2023-07-03,4455.59,33753.33,19306.59
2023-07-05,4446.82,33338.7,19110.38
2023-07-06,4411.59,32773.02,18533.05
2023-07-07,4398.95,32388.42,18365.7
2023-07-10,4409.53,32189.73,18479.72
2023-07-11,4439.26,32203.57,18659.83
2023-07-12,4472.16,31943.93,18860.95
2023-07-13,4510.04,32419.33,19350.62
2023-07-14,4505.42,32391.26,19413.78
2023-07-17,4522.79,,
2023-07-18,4554.98,32493.89,19015.72
2023-07-19,4565.72,32896.03,18952.31
2023-07-20,4534.87,32490.52,18928.02
2023-07-21,4536.34,32304.25,19075.26
2023-07-24,4554.64,32700.94,18668.15
2023-07-25,4567.46,32682.51,19434.4
2023-07-26,4566.75,32668.34,19365.14
2023-07-27,4537.41,32891.16,19639.11
2023-07-28,4582.23,32759.23,19916.56
2023-07-31,4588.96,33172.22,20078.94
2023-08-01,4576.73,33476.58,20011.12
2023-08-02,4513.39,32707.69,19517.38
2023-08-03,4501.89,32159.28,19420.87
2023-08-04,4478.03,32192.75,19539.46
2023-08-07,4518.44,32254.56,19537.92
2023-08-08,4499.38,32377.29,19184.17
2023-08-09,4467.71,32204.33,19246.03
2023-08-10,4468.83,32473.65,19248.26
2023-08-11,4464.05,,19075.19
2023-08-14,4489.72,32059.91,18773.55
2023-08-15,4437.86,32238.89,18581.11
2023-08-16,4404.33,31766.82,18329.3
2023-08-17,4370.36,31626.0,18326.63
2023-08-18,4369.71,31450.76,17950.85
2023-08-21,4399.77,31565.64,17623.29
2023-08-22,4387.55,31856.71,17791.01
2023-08-23,4436.01,32010.26,17845.92
2023-08-24,4376.31,32287.21,18212.17
2023-08-25,4405.71,31624.28,17956.38
2023-08-28,4433.31,32169.99,18130.74
2023-08-29,4497.63,32226.97,18484.03
2023-08-30,4514.87,32333.46,18482.86
2023-08-31,4507.66,32619.34,18382.06
2023-09-01,4515.77,32710.62,
2023-09-05,4496.83,33036.76,18456.91
2023-09-06,4465.48,33241.02,18449.98
2023-09-07,4451.14,32991.08,18202.07
2023-09-08,4457.49,32606.84,
2023-09-11,4487.46,32467.76,18096.45
2023-09-12,4461.9,32776.37,18025.89
2023-09-13,4467.44,32706.52,18009.22
2023-09-14,4505.1,33168.1,18047.92
